,home_team,away_team,home_odds,away_odds
0,Liverpool,Chelsea,0.5235602094240838,0.2518891687657431
1,Manchester Utd,West Ham,0.7936507936507936,0.08748906386701663
2,Aston Villa,Arsenal,0.3164556962025316,0.45454545454545453
3,Watford,Manchester City,0.10845986984815617,0.7633587786259541
4,Wolves,Crystal Palace,0.6944444444444444,0.11025358324145534
5,Brighton,Newcastle,0.5025125628140703,0.2506265664160401
6,Sheffield Utd,Everton,0.5050505050505051,0.23752969121140144
7,Spurs,Leicester,0.4310344827586207,0.3115264797507788
8,Bournemouth,Southampton,0.4115226337448559,0.36101083032490977
9,Norwich,Burnley,0.3105590062111801,0.4366812227074236
10,West Ham,Watford,0.40322580645161293,0.29411764705882354
11,Crystal Palace,Manchester Utd,0.1149425287356322,0.7352941176470588
12,Southampton,Brighton,0.44052863436123346,0.30303030303030304
13,Everton,Aston Villa,0.47393364928909953,0.28169014084507044
14,Leicester,Sheffield Utd,0.4672897196261682,0.2638522427440633
15,Arsenal,Liverpool,0.22123893805309736,0.5813953488372093
16,Burnley,Wolves,0.21645021645021645,0.5181347150259068
17,Manchester City,Bournemouth,0.8695652173913044,0.06027727546714889
18,Newcastle,Spurs,0.1890359168241966,0.6060606060606061
19,Chelsea,Norwich,0.8849557522123894,0.04826254826254826
20,Manchester Utd,Southampton,0.7874015748031495,0.09033423667570009
21,Bournemouth,Leicester,0.20876826722338204,0.5649717514124294
22,Spurs,Arsenal,0.36101083032490977,0.3802281368821293
23,Aston Villa,Crystal Palace,0.42194092827004215,0.3194888178913738
24,Wolves,Everton,0.47846889952153115,0.24449877750611249
25,Brighton,Manchester City,0.08064516129032258,0.8130081300813008
26,Sheffield Utd,Chelsea,0.19880715705765406,0.5714285714285714
27,Liverpool,Burnley,0.819672131147541,0.07507507507507508
28,Norwich,West Ham,0.273972602739726,0.4807692307692307
29,Watford,Newcastle,0.5208333333333334,0.23255813953488372
30,Aston Villa,Manchester Utd,0.11001100110011001,0.7518796992481203
31,Bournemouth,Spurs,0.20964360587002098,0.5714285714285714
32,Everton,Southampton,0.47846889952153115,0.2680965147453083
33,Brighton,Liverpool,0.1636661211129296,0.6289308176100629
34,Manchester City,Newcastle,0.9009009009009008,0.04244482173174873
35,Sheffield Utd,Wolves,0.23809523809523808,0.47393364928909953
36,West Ham,Burnley,0.53475935828877,0.2293577981651376
37,Arsenal,Leicester,0.4504504504504504,0.29940119760479045
38,Crystal Palace,Chelsea,0.1278772378516624,0.6802721088435374
39,Watford,Norwich,0.5714285714285714,0.2012072434607646
40,Spurs,Everton,0.5050505050505051,0.2557544757033248
41,Southampton,Manchester City,0.10810810810810811,0.7575757575757576
42,Liverpool,Aston Villa,0.8333333333333334,0.06906077348066299
43,Newcastle,West Ham,0.36496350364963503,0.37593984962406013
44,Burnley,Sheffield Utd,0.31545741324921134,0.38167938931297707
45,Chelsea,Watford,0.7352941176470588,0.1122334455667789
46,Wolves,Arsenal,0.42016806722689076,0.3076923076923077
47,Leicester,Crystal Palace,0.6060606060606061,0.16666666666666666
48,Manchester Utd,Bournemouth,0.8403361344537815,0.06578947368421052
49,Norwich,Brighton,0.2808988764044944,0.45248868778280543
50,Manchester City,Liverpool,0.49751243781094534,0.2747252747252747
51,Sheffield Utd,Spurs,0.20746887966804978,0.5586592178770949
52,West Ham,Chelsea,0.14285714285714285,0.6802721088435374
53,Arsenal,Norwich,0.684931506849315,0.14492753623188406
54,Bournemouth,Newcastle,0.45454545454545453,0.26525198938992045
55,Everton,Leicester,0.3846153846153846,0.341296928327645
56,Brighton,Manchester Utd,0.14450867052023122,0.6493506493506493
57,Crystal Palace,Burnley,0.4926108374384237,0.2293577981651376
58,Watford,Southampton,0.41841004184100417,0.3105590062111801
59,Aston Villa,Wolves,0.2188183807439825,0.5263157894736842
60,Chelsea,Manchester City,0.24154589371980678,0.5434782608695652
61,Burnley,Watford,0.2770083102493075,0.4504504504504504
62,Southampton,Arsenal,0.3717472118959108,0.3831417624521073
63,Liverpool,Crystal Palace,0.78125,0.08382229673093043
64,Manchester Utd,Sheffield Utd,0.7352941176470588,0.1016260162601626
65,Newcastle,Aston Villa,0.42194092827004215,0.31746031746031744
66,Norwich,Everton,0.2237136465324385,0.53475935828877
67,Wolves,Bournemouth,0.6369426751592356,0.14556040756914118
68,Spurs,West Ham,0.641025641025641,0.15723270440251572
69,Leicester,Brighton,0.6134969325153374,0.17035775127768313
70,Manchester City,Burnley,0.8771929824561404,0.04291845493562232
71,Everton,Liverpool,0.16977928692699493,0.6134969325153374
72,Aston Villa,Chelsea,0.14347202295552366,0.6802721088435374
73,Newcastle,Sheffield Utd,0.29940119760479045,0.4081632653061224
74,Bournemouth,Crystal Palace,0.3676470588235294,0.3460207612456747
75,West Ham,Wolves,0.24213075060532688,0.5025125628140703
76,Brighton,Arsenal,0.3058103975535168,0.4366812227074236
77,Watford,Leicester,0.2638522427440633,0.48309178743961356
78,Spurs,Manchester Utd,0.30120481927710846,0.4444444444444444
79,Norwich,Southampton,0.341296928327645,0.4048582995951417
80,Manchester City,Arsenal,0.7751937984496123,0.10373443983402489
81,Aston Villa,Sheffield Utd,0.3021148036253776,0.4291845493562232
82,Leicester,Aston Villa,0.6535947712418301,0.1594896331738437
83,Manchester Utd,Manchester City,0.22075055187637968,0.5617977528089888
84,Chelsea,Everton,0.53475935828877,0.24096385542168672
85,Burnley,Spurs,0.3676470588235294,0.37037037037037035
86,Arsenal,West Ham,0.6097560975609756,0.19193857965451055
87,Crystal Palace,Watford,0.3663003663003663,0.3460207612456747
88,Sheffield Utd,Norwich,0.5952380952380952,0.18518518518518517
89,Southampton,Newcastle,0.5747126436781609,0.20161290322580647
90,Wolves,Brighton,0.5780346820809249,0.19047619047619047
91,Liverpool,Bournemouth,0.819672131147541,0.07892659826361484
92,Everton,Manchester Utd,0.3496503496503497,0.3921568627450981
93,Spurs,Wolves,0.36496350364963503,0.3546099290780142
94,Watford,Liverpool,0.14771048744460857,0.6802721088435374
95,Bournemouth,Chelsea,0.24038461538461536,0.5263157894736842
96,Newcastle,Burnley,0.3663003663003663,0.3623188405797102
97,West Ham,Southampton,0.390625,0.36363636363636365
98,Brighton,Crystal Palace,0.45248868778280543,0.27027027027027023
99,Norwich,Leicester,0.234192037470726,0.5405405405405405
100,Liverpool,West Ham,0.8695652173913044,0.05720823798627002
101,Arsenal,Everton,0.5025125628140703,0.2617801047120419
102,Manchester Utd,Watford,0.6329113924050632,0.1594896331738437
103,Wolves,Norwich,0.6622516556291391,0.141643059490085
104,Leicester,Manchester City,0.186219739292365,0.6329113924050632
105,Burnley,Bournemouth,0.4484304932735426,0.2881844380403458
106,Crystal Palace,Newcastle,0.4608294930875576,0.26881720430107525
107,Sheffield Utd,Brighton,0.5181347150259068,0.22883295194508008
108,Southampton,Aston Villa,0.5813953488372093,0.21097046413502107
109,Chelsea,Spurs,0.5376344086021505,0.2192982456140351
110,Manchester City,West Ham,0.8849557522123894,0.05157297576070139
111,Chelsea,Manchester Utd,0.5,0.24509803921568626
112,Arsenal,Newcastle,0.684931506849315,0.13003901170351104
113,Aston Villa,Spurs,0.25380710659898476,0.5154639175257733
114,Norwich,Liverpool,0.11098779134295228,0.7462686567164178
115,Southampton,Burnley,0.5952380952380952,0.19157088122605365
116,Wolves,Leicester,0.37037037037037035,0.3546099290780142
117,Sheffield Utd,Bournemouth,0.5649717514124294,0.18348623853211007
118,Brighton,Watford,0.4329004329004329,0.3076923076923077
119,Everton,Crystal Palace,0.6060606060606061,0.16835016835016833
120,Spurs,Manchester City,0.16891891891891891,0.6535947712418301
121,Burnley,Arsenal,0.2518891687657431,0.5154639175257733
122,Manchester Utd,Wolves,0.4694835680751174,0.2717391304347826
123,Bournemouth,Aston Villa,0.4587155963302752,0.28328611898017
124,Crystal Palace,Sheffield Utd,0.3215434083601286,0.3846153846153846
125,Liverpool,Southampton,0.7633587786259541,0.09803921568627452
126,Newcastle,Norwich,0.4464285714285714,0.2949852507374631
127,Watford,Everton,0.33112582781456956,0.4081632653061224
128,West Ham,Brighton,0.39840637450199207,0.3448275862068966
129,Leicester,Chelsea,0.390625,0.36496350364963503
130,West Ham,Liverpool,0.11560693641618497,0.7352941176470588
131,Wolves,Liverpool,0.1893939393939394,0.6024096385542169
132,Manchester Utd,Burnley,0.6896551724137931,0.1251564455569462
133,Leicester,West Ham,0.6756756756756757,0.15037593984962405
134,Spurs,Norwich,0.7246376811594204,0.11641443538998836
135,Chelsea,Arsenal,0.5747126436781609,0.2053388090349076
136,Aston Villa,Watford,0.3215434083601286,0.42016806722689076
137,Bournemouth,Brighton,0.3508771929824561,0.3846153846153846
138,Crystal Palace,Southampton,0.36101083032490977,0.36101083032490977
139,Everton,Newcastle,0.6622516556291391,0.14144271570014144
140,Sheffield Utd,Manchester City,0.12180267965895249,0.7092198581560284
141,Liverpool,Manchester Utd,0.6896551724137931,0.13386880856760375
142,Burnley,Leicester,0.23094688221709006,0.53475935828877
143,Newcastle,Chelsea,0.17699115044247787,0.6329113924050632
144,Arsenal,Sheffield Utd,0.5,0.24096385542168672
145,Brighton,Aston Villa,0.591715976331361,0.2061855670103093
146,Manchester City,Crystal Palace,0.9174311926605504,0.03395585738539898
147,Norwich,Bournemouth,0.4385964912280702,0.3125
148,Southampton,Wolves,0.3861003861003861,0.33557046979865773
149,West Ham,Everton,0.3424657534246575,0.4048582995951417
150,Watford,Spurs,0.3246753246753247,0.4385964912280702
151,Aston Villa,Manchester City,0.06365372374283895,0.8695652173913044
152,Bournemouth,Watford,0.38910505836575876,0.35587188612099646
153,Spurs,Liverpool,0.2032520325203252,0.5882352941176471
154,Chelsea,Burnley,0.7462686567164178,0.10471204188481674
155,Everton,Brighton,0.5181347150259068,0.2531645569620253
156,Leicester,Southampton,0.5813953488372093,0.19920318725099603
157,Manchester Utd,Norwich,0.7462686567164178,0.10905125408942203
158,Wolves,Newcastle,0.684931506849315,0.13003901170351104
159,Crystal Palace,Arsenal,0.2150537634408602,0.5649717514124294
160,Sheffield Utd,West Ham,0.5208333333333334,0.22831050228310504
161,Liverpool,Sheffield Utd,0.78125,0.08340283569641367
162,Arsenal,Manchester Utd,0.37593984962406013,0.38910505836575876
163,Manchester City,Everton,0.7575757575757576,0.10672358591248667
164,Norwich,Crystal Palace,0.41841004184100417,0.3246753246753247
165,West Ham,Bournemouth,0.5208333333333334,0.24096385542168672
166,Newcastle,Leicester,0.2347417840375587,0.5434782608695652
167,Southampton,Spurs,0.2801120448179272,0.5
168,Watford,Wolves,0.3076923076923077,0.42194092827004215
169,Brighton,Chelsea,0.2617801047120419,0.5208333333333334
170,Burnley,Aston Villa,0.5076142131979695,0.23752969121140144
171,Manchester City,Sheffield Utd,0.8130081300813008,0.08019246190858059
172,Liverpool,Wolves,0.7874015748031495,0.088261253309797
173,Arsenal,Chelsea,0.3424657534246575,0.4273504273504274
174,Burnley,Manchester Utd,0.2347417840375587,0.5263157894736842
175,Norwich,Spurs,0.2053388090349076,0.6097560975609756
176,West Ham,Leicester,0.3921568627450981,0.37037037037037035
177,Newcastle,Everton,0.303951367781155,0.4329004329004329
178,Southampton,Crystal Palace,0.5128205128205129,0.24449877750611249
179,Watford,Aston Villa,0.5617977528089888,0.23094688221709006
180,Brighton,Bournemouth,0.5524861878453039,0.22172949002217296
181,Wolves,Manchester City,0.14577259475218657,0.7042253521126761
182,Leicester,Liverpool,0.2808988764044944,0.5102040816326531
183,Manchester Utd,Newcastle,0.7407407407407407,0.11363636363636363
184,Aston Villa,Norwich,0.45248868778280543,0.31746031746031744
185,Bournemouth,Arsenal,0.2597402597402597,0.5319148936170213
186,Chelsea,Southampton,0.7194244604316548,0.11961722488038279
187,Crystal Palace,West Ham,0.44052863436123346,0.3076923076923077
188,Everton,Burnley,0.5747126436781609,0.1923076923076923
189,Sheffield Utd,Watford,0.5464480874316939,0.2127659574468085
190,Spurs,Brighton,0.6578947368421053,0.1584786053882726
191,Spurs,Chelsea,0.4273504273504274,0.32894736842105265
192,Watford,Manchester Utd,0.21321961620469082,0.5617977528089888
193,Manchester City,Leicester,0.7246376811594204,0.13679890560875513
194,Aston Villa,Southampton,0.39840637450199207,0.3676470588235294
195,Bournemouth,Burnley,0.4166666666666667,0.3215434083601286
196,Brighton,Sheffield Utd,0.4608294930875576,0.27932960893854747
197,Newcastle,Crystal Palace,0.4098360655737705,0.3058103975535168
198,Norwich,Wolves,0.24875621890547267,0.5319148936170213
199,Everton,Arsenal,0.4694835680751174,0.3048780487804878
200,Crystal Palace,Brighton,0.3546099290780142,0.36900369003690037
201,Arsenal,Manchester City,0.14792899408284024,0.7194244604316548
202,Manchester Utd,Everton,0.5988023952095809,0.18656716417910446
203,Wolves,Spurs,0.3460207612456747,0.4115226337448559
204,Southampton,West Ham,0.5555555555555556,0.2347417840375587
205,Burnley,Newcastle,0.5,0.2506265664160401
206,Chelsea,Bournemouth,0.8130081300813008,0.07974481658692185
207,Leicester,Norwich,0.8064516129032259,0.08291873963515754
208,Sheffield Utd,Aston Villa,0.5617977528089888,0.2178649237472767
209,Liverpool,Watford,0.8403361344537815,0.06443298969072166
210,West Ham,Arsenal,0.27322404371584696,0.5181347150259068
211,Brighton,Wolves,0.38167938931297707,0.33783783783783783
212,Aston Villa,Leicester,0.20242914979757085,0.5952380952380952
213,Newcastle,Southampton,0.3846153846153846,0.3496503496503497
214,Norwich,Sheffield Utd,0.3164556962025316,0.4347826086956522
215,Manchester City,Manchester Utd,0.7518796992481203,0.1107419712070875
216,Bournemouth,Liverpool,0.15384615384615385,0.6622516556291391
217,Spurs,Burnley,0.6993006993006994,0.13089005235602094
218,Watford,Crystal Palace,0.40322580645161293,0.33112582781456956
219,Everton,Chelsea,0.3048780487804878,0.4629629629629629
220,Arsenal,Brighton,0.6060606060606061,0.19493177387914232
221,Sheffield Utd,Newcastle,0.5555555555555556,0.19305019305019305
222,Liverpool,Everton,0.6097560975609756,0.17667844522968199
223,Chelsea,Aston Villa,0.7407407407407407,0.11848341232227488
224,Leicester,Watford,0.7299270072992701,0.11764705882352941
225,Manchester Utd,Spurs,0.3846153846153846,0.35587188612099646
226,Southampton,Norwich,0.5649717514124294,0.2173913043478261
227,Wolves,West Ham,0.5952380952380952,0.1893939393939394
228,Burnley,Manchester City,0.08726003490401396,0.8064516129032259
229,Crystal Palace,Bournemouth,0.4464285714285714,0.29673590504451036
230,Leicester,Everton,0.6172839506172839,0.1733102253032929
231,Manchester Utd,Aston Villa,0.684931506849315,0.13755158184319122
232,Norwich,Arsenal,0.22573363431151244,0.5847953216374269
233,Wolves,Sheffield Utd,0.4484304932735426,0.2680965147453083
234,Southampton,Watford,0.47619047619047616,0.27548209366391185
235,Burnley,Crystal Palace,0.4926108374384237,0.2557544757033248
236,Chelsea,West Ham,0.7751937984496123,0.10141987829614606
237,Liverpool,Brighton,0.8333333333333334,0.06830601092896174
238,Spurs,Bournemouth,0.7518796992481203,0.10976948408342481
239,Newcastle,Manchester City,0.08361204013377926,0.8264462809917356
240,Aston Villa,Newcastle,0.45454545454545453,0.2958579881656805
241,Sheffield Utd,Manchester Utd,0.2544529262086514,0.4807692307692307
242,Manchester City,Chelsea,0.7194244604316548,0.13755158184319122
243,Arsenal,Southampton,0.6802721088435374,0.14534883720930233
244,Bournemouth,Wolves,0.33003300330033003,0.3952569169960475
245,Brighton,Leicester,0.2590673575129534,0.49751243781094534
246,Crystal Palace,Liverpool,0.14513788098693758,0.6711409395973155
247,Everton,Norwich,0.7352941176470588,0.11614401858304298
248,Watford,Burnley,0.4444444444444444,0.28901734104046245
249,West Ham,Spurs,0.2114164904862579,0.5952380952380952
250,Liverpool,Manchester City,0.3731343283582089,0.3831417624521073
251,Manchester Utd,Brighton,0.6097560975609756,0.1579778830963665
252,Wolves,Aston Villa,0.591715976331361,0.18281535648994515
253,Leicester,Arsenal,0.5235602094240838,0.2597402597402597
254,Burnley,West Ham,0.4629629629629629,0.2958579881656805
255,Newcastle,Bournemouth,0.3831417624521073,0.3448275862068966
256,Southampton,Everton,0.31446540880503143,0.42372881355932207
257,Spurs,Sheffield Utd,0.6493506493506493,0.15384615384615385
258,Chelsea,Crystal Palace,0.6944444444444444,0.12903225806451613
259,Norwich,Watford,0.3424657534246575,0.4166666666666667
260,Everton,Spurs,0.3968253968253968,0.35714285714285715
261,Crystal Palace,Leicester,0.26525198938992045,0.48309178743961356
262,Watford,Chelsea,0.1923076923076923,0.6097560975609756
263,Arsenal,Wolves,0.5681818181818182,0.21008403361344538
264,Aston Villa,Liverpool,0.10395010395010396,0.7692307692307692
265,Brighton,Norwich,0.6329113924050632,0.17889087656529518
266,Manchester City,Southampton,0.9259259259259258,0.031308703819661866
267,Sheffield Utd,Burnley,0.44052863436123346,0.2840909090909091
268,West Ham,Newcastle,0.5434782608695652,0.2252252252252252
269,Bournemouth,Manchester Utd,0.27322404371584696,0.47846889952153115
270,Arsenal,Crystal Palace,0.6756756756756757,0.14925373134328357
271,Liverpool,Spurs,0.6756756756756757,0.15082956259426847
272,Norwich,Manchester Utd,0.21691973969631234,0.5524861878453039
273,Newcastle,Wolves,0.29154518950437314,0.41841004184100417
274,Burnley,Chelsea,0.19607843137254904,0.5882352941176471
275,Brighton,Everton,0.3731343283582089,0.3597122302158274
276,Watford,Bournemouth,0.4366812227074236,0.31545741324921134
277,West Ham,Sheffield Utd,0.44052863436123346,0.3021148036253776
278,Manchester City,Aston Villa,0.9259259259259258,0.0350140056022409
279,Southampton,Leicester,0.3164556962025316,0.4166666666666667
280,Sheffield Utd,Arsenal,0.267379679144385,0.48780487804878053
281,Manchester Utd,Liverpool,0.24213075060532688,0.5076142131979695
282,Crystal Palace,Manchester City,0.08237232289950576,0.819672131147541
283,Aston Villa,Brighton,0.41841004184100417,0.3278688524590164
284,Bournemouth,Norwich,0.5714285714285714,0.22779043280182235
285,Chelsea,Newcastle,0.78125,0.08928571428571429
286,Leicester,Burnley,0.6666666666666666,0.14104372355430184
287,Spurs,Watford,0.6622516556291391,0.14925373134328357
288,Wolves,Southampton,0.48309178743961356,0.24570024570024568
289,Everton,West Ham,0.5586592178770949,0.2304147465437788
290,Newcastle,Manchester Utd,0.25380710659898476,0.47846889952153115
291,Arsenal,Bournemouth,0.7299270072992701,0.13071895424836602
292,Manchester City,Wolves,0.8771929824561404,0.04812319538017324
293,Southampton,Chelsea,0.2114164904862579,0.5882352941176471
294,West Ham,Crystal Palace,0.49751243781094534,0.2631578947368421
295,Burnley,Everton,0.3105590062111801,0.4166666666666667
296,Liverpool,Leicester,0.6289308176100629,0.17482517482517484
297,Norwich,Aston Villa,0.4098360655737705,0.3472222222222222
298,Watford,Sheffield Utd,0.42016806722689076,0.3067484662576687
299,Brighton,Spurs,0.1972386587771203,0.5813953488372093
300,Manchester Utd,Arsenal,0.4444444444444444,0.30959752321981426
301,Leicester,Newcastle,0.6535947712418301,0.14326647564469913
302,Everton,Manchester City,0.1145475372279496,0.7407407407407407
303,Aston Villa,Burnley,0.4291845493562232,0.3125
304,Bournemouth,West Ham,0.41493775933609955,0.3448275862068966
305,Chelsea,Brighton,0.6993006993006994,0.12738853503184713
306,Crystal Palace,Norwich,0.5208333333333334,0.2531645569620253
307,Spurs,Southampton,0.7194244604316548,0.11961722488038279
308,Wolves,Watford,0.5154639175257733,0.2320185614849188
309,Sheffield Utd,Liverpool,0.10952902519167579,0.7407407407407407
310,Arsenal,Aston Villa,0.7042253521126761,0.1364256480218281
311,Chelsea,Liverpool,0.3058103975535168,0.4587155963302752
312,Crystal Palace,Wolves,0.3597122302158274,0.35335689045936397
313,West Ham,Manchester Utd,0.3246753246753247,0.42372881355932207
314,Newcastle,Brighton,0.4166666666666667,0.3067484662576687
315,Burnley,Norwich,0.4926108374384237,0.27548209366391185
316,Everton,Sheffield Utd,0.5649717514124294,0.18975332068311196
317,Manchester City,Watford,0.9009009009009008,0.041237113402061855
318,Leicester,Spurs,0.36496350364963503,0.3802281368821293
319,Southampton,Bournemouth,0.4587155963302752,0.2949852507374631
320,Aston Villa,West Ham,0.36496350364963503,0.3921568627450981
321,Watford,Arsenal,0.24154589371980678,0.53475935828877
322,Bournemouth,Everton,0.29673590504451036,0.45248868778280543
323,Norwich,Manchester City,0.038729666924864445,0.9174311926605504
324,Brighton,Burnley,0.4672897196261682,0.2724795640326976
325,Manchester Utd,Leicester,0.46511627906976744,0.2695417789757412
326,Sheffield Utd,Southampton,0.4016064257028112,0.32679738562091504
327,Spurs,Crystal Palace,0.7092198581560284,0.12836970474967907
328,Wolves,Chelsea,0.3246753246753247,0.41493775933609955
329,Liverpool,Newcastle,0.8333333333333334,0.06993006993006992
330,Arsenal,Spurs,0.38759689922480617,0.3717472118959108
331,Everton,Wolves,0.4854368932038835,0.24509803921568626
332,Burnley,Liverpool,0.11123470522803114,0.7407407407407407
333,Chelsea,Sheffield Utd,0.7092198581560284,0.11933174224343675
334,Crystal Palace,Aston Villa,0.44052863436123346,0.3021148036253776
335,Leicester,Bournemouth,0.5988023952095809,0.19047619047619047
336,Manchester City,Brighton,0.9174311926605504,0.03202049311559398
337,Newcastle,Watford,0.3952569169960475,0.3278688524590164
338,West Ham,Norwich,0.5263157894736842,0.2590673575129534
339,Southampton,Manchester Utd,0.24390243902439027,0.5076142131979695
340,Spurs,Newcastle,0.78125,0.08992805755395684
341,Wolves,Burnley,0.5586592178770949,0.18726591760299627
342,Bournemouth,Manchester City,0.059808612440191394,0.8547008547008548
343,Liverpool,Arsenal,0.6802721088435374,0.15503875968992248
344,Brighton,Southampton,0.4273504273504274,0.303951367781155
345,Manchester Utd,Crystal Palace,0.7407407407407407,0.1075268817204301
346,Sheffield Utd,Leicester,0.303951367781155,0.425531914893617
347,Watford,West Ham,0.45454545454545453,0.2976190476190476
348,Norwich,Chelsea,0.2347417840375587,0.5434782608695652
349,Aston Villa,Everton,0.3246753246753247,0.4166666666666667
350,Wolves,Manchester Utd,0.33112582781456956,0.4016064257028112
351,Chelsea,Leicester,0.5780346820809249,0.19379844961240308
352,Sheffield Utd,Crystal Palace,0.3968253968253968,0.33112582781456956
353,Manchester City,Spurs,0.7299270072992701,0.12315270935960593
354,Aston Villa,Bournemouth,0.44052863436123346,0.3194888178913738
355,Brighton,West Ham,0.45248868778280543,0.29325513196480935
356,Everton,Watford,0.5464480874316939,0.2188183807439825
357,Norwich,Newcastle,0.4672897196261682,0.27932960893854747
358,Southampton,Liverpool,0.1519756838905775,0.6622516556291391
359,Arsenal,Burnley,0.7352941176470588,0.1107419712070875
360,Manchester Utd,Chelsea,0.49019607843137253,0.24390243902439027
361,Leicester,Wolves,0.41493775933609955,0.29940119760479045
362,Newcastle,Arsenal,0.29239766081871343,0.45454545454545453
363,Spurs,Aston Villa,0.7352941176470588,0.11325028312570781
364,Bournemouth,Sheffield Utd,0.5050505050505051,0.24937655860349128
365,Burnley,Southampton,0.3731343283582089,0.3472222222222222
366,Crystal Palace,Everton,0.29325513196480935,0.4424778761061947
367,Watford,Brighton,0.4807692307692307,0.24449877750611249
368,West Ham,Manchester City,0.08849557522123894,0.7936507936507936
369,Liverpool,Norwich,0.8771929824561404,0.05094243504839532
370,Arsenal,Watford,0.5154639175257733,0.26666666666666666
371,Burnley,Brighton,0.4291845493562232,0.3236245954692557
372,Chelsea,Wolves,0.5405405405405405,0.2347417840375587
373,Crystal Palace,Spurs,0.1607717041800643,0.641025641025641
374,Everton,Bournemouth,0.4444444444444444,0.33557046979865773
375,Leicester,Manchester Utd,0.3184713375796178,0.4464285714285714
376,Manchester City,Norwich,0.9259259259259258,0.033852403520649964
377,Newcastle,Liverpool,0.13003901170351104,0.7142857142857143
378,Southampton,Sheffield Utd,0.4587155963302752,0.2949852507374631
379,West Ham,Aston Villa,0.32894736842105265,0.4329004329004329
